dataset,it,size,implementation,pearson,cut,ymin,lower,middle,upper,ymax
210129_raw_BALPBMC,1,523041,py,0.49439028876553914,42,2.275168942134087e-11,0.4795698951909754,1.1794238014230645,1.7339366475748346,2.0
210129_raw_BALPBMC,1,523041,py,0.49439028876553914,43,1.871065524738924e-10,0.46783926503987894,1.2004379644493475,1.74466959621701,1.9999999999999998
210129_raw_BALPBMC,1,523041,py,0.49439028876553914,44,4.3292036622233354e-12,0.45261705819015274,1.241637020307244,1.7638437050963667,1.9999999999928586
210129_raw_BALPBMC,1,523041,py,0.49439028876553914,45,2.709832358505082e-12,0.44029536890248444,1.3256911220533107,1.7936941205557009,1.9999999999987348
210129_raw_BALPBMC,1,523041,py,0.49439028876553914,46,1.8136472323959651e-9,0.43507820586241047,1.476864829548455,1.831997204247442,1.9999999999709788
210129_raw_BALPBMC,1,523041,py,0.49439028876553914,47,4.719049595536262e-10,0.4509931887145333,1.6153447531228857,1.8625524179657893,1.9999999999995879
210129_raw_BALPBMC,1,523041,py,0.49439028876553914,48,7.05999703143334e-10,0.8900122967291988,1.7068559890266446,1.8709656424402226,1.999999999998511
210129_raw_BALPBMC,1,523041,py,0.49439028876553914,49,1.0209307138319028,1.5207249966575858,1.7297734525752764,1.8539852930171006,1.9999999999984401
210129_raw_BALPBMC,1,523041,py,0.49439028876553914,50,1.2462869535615646,1.572711202766068,1.6885799151750378,1.7903686208873648,1.999999999999987
210129_raw_BALPBMC,1,523041,R,0.6958201763514927,1,0.0,0.000544837467231718,0.002795714192660892,0.009147965982290868,0.022052630384871263
210129_raw_BALPBMC,1,523041,R,0.6958201763514927,2,1.3988810110276972e-14,0.001884864275600473,0.008286060342957813,0.02272970030674351,0.05399618995347155
210129_raw_BALPBMC,1,523041,R,0.6958201763514927,3,3.1108449149996886e-13,0.003420276832514696,0.01442979329535432,0.03807256157665123,0.09005000809785957
210129_raw_BALPBMC,1,523041,R,0.6958201763514927,4,2.935429677108914e-13,0.005499604142668174,0.022530367728680445,0.059319106354442985,0.1400483106046988
210129_raw_BALPBMC,1,523041,R,0.6958201763514927,5,7.771561172376096e-16,0.008479181023166499,0.034327441728597696,0.09265009955383205,0.2189039484225369
210129_raw_BALPBMC,1,523041,R,0.6958201763514927,6,3.566036355096003e-13,0.012872592783341408,0.05116523617489688,0.14689300366044838,0.34792332873013265
210129_raw_BALPBMC,1,523041,R,0.6958201763514927,7,1.765254609153999e-13,0.018404451347195316,0.07296997518255349,0.22737587859226868,0.5408311403932478
210129_raw_BALPBMC,1,523041,R,0.6958201763514927,8,7.33790805895751e-12,0.026008228728420762,0.10417600199700378,0.3501836725503784,0.83642400399272
210129_raw_BALPBMC,1,523041,R,0.6958201763514927,9,2.6867397195928788e-14,0.03706263930821413,0.14840553478399804,0.6261194042009315,1.5096926377914666
210129_raw_BALPBMC,1,523041,R,0.6958201763514927,10,1.6580070649752088e-12,0.052843680228272294,0.2050379793428339,0.8872898318102341,1.9999999993317688
210129_raw_BALPBMC,1,523041,R,0.6958201763514927,11,1.1006306976923952e-11,0.07421754727793614,0.27662172765704324,0.9847341952825752,1.999999999994369
210129_raw_BALPBMC,1,523041,R,0.6958201763514927,12,1.3151146838197292e-11,0.1023634188149849,0.3545892383803938,1.0447824330382118,1.9999999997057274
210129_raw_BALPBMC,1,523041,R,0.6958201763514927,13,9.325873406851315e-15,0.1322386909347167,0.43658593060472634,1.0892152493956515,1.9999999997692326
210129_raw_BALPBMC,1,523041,R,0.6958201763514927,14,1.2787659819935016e-11,0.1638407220849397,0.5159687083908274,1.1209911614181345,1.9999999992750244
210129_raw_BALPBMC,1,523041,R,0.6958201763514927,15,5.356715071513918e-12,0.19636155315389575,0.5990024153234699,1.1573813697234054,1.9999999980669445
210129_raw_BALPBMC,1,523041,R,0.6958201763514927,16,6.061817714453355e-13,0.23002656723952924,0.6772141396636021,1.1920395182420942,1.999999999994344
210129_raw_BALPBMC,1,523041,R,0.6958201763514927,17,6.228351168147128e-14,0.2596071987036017,0.7374992662485209,1.2320357209376287,1.9999999999931748
210129_raw_BALPBMC,1,523041,R,0.6958201763514927,18,2.5582869156437482e-11,0.2886283121961861,0.7884212109324013,1.276160685342107,1.9999999999957179
210129_raw_BALPBMC,1,523041,R,0.6958201763514927,19,3.3306690738754696e-16,0.31705297871354887,0.834397580547408,1.3267855047373869,1.9999999999997233
210129_raw_BALPBMC,1,523041,R,0.6958201763514927,20,2.142730437526552e-14,0.34736031935349776,0.8845664152983275,1.384389278548781,1.9999999998648648
210129_raw_BALPBMC,1,523041,R,0.6958201763514927,21,1.0600409439120995e-11,0.38033930908434876,0.9376704982526124,1.4503703835309762,1.9999999999997427
210129_raw_BALPBMC,1,523041,R,0.6958201763514927,22,3.0768165792949276e-11,0.4167608895187144,0.9951769489696937,1.5188688277353375,1.9999999999778575
210129_raw_BALPBMC,1,523041,R,0.6958201763514927,23,1.0516032489249483e-12,0.4652833458476855,1.054822002190093,1.5840253636321802,1.9999999999741895
210129_raw_BALPBMC,1,523041,R,0.6958201763514927,24,4.464184577557262e-11,0.5263615919035229,1.1104523636349741,1.643439123805548,1.9999999999561389
210129_raw_BALPBMC,1,523041,R,0.6958201763514927,25,1.2593148746020688e-11,0.596760032225005,1.1618914873139725,1.6925670904750403,1.9999999999799924
210129_raw_BALPBMC,1,523041,R,0.6958201763514927,26,1.70174985214544e-12,0.6706987238093851,1.21813407618077,1.731951297124823,1.9999999999923481
210129_raw_BALPBMC,1,523041,R,0.6958201763514927,27,8.711430465879744e-10,0.7338864052071626,1.2705057210836193,1.7633906562344472,1.999999999990773
210129_raw_BALPBMC,1,523041,R,0.6958201763514927,28,5.9222626802579725e-12,0.787270088670843,1.318468074072132,1.7876470295842504,1.9999999999923972
210129_raw_BALPBMC,1,523041,R,0.6958201763514927,29,8.209433133288258e-11,0.8419723172448152,1.362841704586607,1.8056669883295833,1.9999999999998435
210129_raw_BALPBMC,1,523041,R,0.6958201763514927,30,1.3335843540573933e-10,0.8883039756137616,1.402120672458735,1.8185675393936418,1.9999999999983467
210129_raw_BALPBMC,1,523041,R,0.6958201763514927,31,2.1486823431615676e-10,0.924546376475499,1.4337090492594762,1.8284983669349053,1.9999999999999303
210129_raw_BALPBMC,1,523041,R,0.6958201763514927,32,6.45439257596081e-12,0.9569295935505364,1.4577492238964098,1.8353079971204451,1.9999999999997211
210129_raw_BALPBMC,1,523041,R,0.6958201763514927,33,6.689035103590868e-9,0.9874915484317351,1.478728642905359,1.8406639258623396,1.9999999999926832
210129_raw_BALPBMC,1,523041,R,0.6958201763514927,34,3.820954663780185e-11,1.0135092308455014,1.4957373759810413,1.8462131092825327,1.9999999999997469
210129_raw_BALPBMC,1,523041,R,0.6958201763514927,35,1.4267875769746752e-10,1.039296624604423,1.5125963386462717,1.8505655379661978,1.9999999999999285
210129_raw_BALPBMC,1,523041,R,0.6958201763514927,36,3.1782176890260416e-10,1.0581002068685423,1.5234826714941891,1.8540470328839116,1.9999999999884714
210129_raw_BALPBMC,1,523041,R,0.6958201763514927,37,3.1923870214001226e-9,1.0772276464734827,1.5343537128102922,1.857338009472041,1.9999999999999072
210129_raw_BALPBMC,1,523041,R,0.6958201763514927,38,1.4236021250724207e-9,1.0928356197780615,1.5432196821418578,1.8596771736471647,1.9999999999990425
210129_raw_BALPBMC,1,523041,R,0.6958201763514927,39,1.8569797921585973e-9,1.1053561983496447,1.5497430393640306,1.86086400929738,1.999999999999567
210129_raw_BALPBMC,1,523041,R,0.6958201763514927,40,4.366875749894916e-9,1.1102813309080275,1.551203300419346,1.8611337212445127,1.9999999999999816
210129_raw_BALPBMC,1,523041,R,0.6958201763514927,41,3.087397004719605e-11,1.1133775452443588,1.5569559393426222,1.8617418756493143,1.999999999999913
210129_raw_BALPBMC,1,523041,R,0.6958201763514927,42,3.7490510695903367e-10,1.1121828451194196,1.5575082226162904,1.8620240021519958,1.9999999999932476
210129_raw_BALPBMC,1,523041,R,0.6958201763514927,43,1.8821569858218368e-9,1.1069581630191239,1.5636697664616304,1.864538805008245,1.9999999999912348
210129_raw_BALPBMC,1,523041,R,0.6958201763514927,44,2.1113349957246896e-9,1.096872368769493,1.5746728585795315,1.8735560586994109,1.9999999999992293
210129_raw_BALPBMC,1,523041,R,0.6958201763514927,45,1.512561531580303e-8,1.0843795831669327,1.6030920790253906,1.8936961725273453,1.9999999999999467
210129_raw_BALPBMC,1,523041,R,0.6958201763514927,46,4.881659421140938e-8,1.0750008327458938,1.6637722121643623,1.9260558264079544,1.9999999999979523
210129_raw_BALPBMC,1,523041,R,0.6958201763514927,47,5.042721462622524e-9,1.097913151361698,1.7834187012253326,1.9602788451255249,1.9999999999957687
210129_raw_BALPBMC,1,523041,R,0.6958201763514927,48,0.4099634600621782,1.354312009209167,1.9151778265638963,1.9838837842583623,1.999999999999922
210129_raw_BALPBMC,1,523041,R,0.6958201763514927,49,1.5573813340783764,1.819470383468009,1.9689866974415744,1.9941975797398648,1.9999999999999885
210129_raw_BALPBMC,1,523041,R,0.6958201763514927,50,1.8727218887567665,1.9473958783118321,1.9863743000612262,1.997179471909231,1.999999999999973
210129_raw_BALPBMC,1,523041,jl,0.5181538381474498,1,0.0,0.00034130769532136895,0.0017084049261451573,0.005597807205169947,0.013482503924989953
210129_raw_BALPBMC,1,523041,jl,0.5181538381474498,2,3.141931159689193e-14,0.0010813940668865096,0.004785257736880044,0.014033693945223136,0.03346196929488032
210129_raw_BALPBMC,1,523041,jl,0.5181538381474498,3,4.1522341120980855e-14,0.0019498461637866837,0.008270744649065798,0.023512866398791438,0.05585685767548587
210129_raw_BALPBMC,1,523041,jl,0.5181538381474498,4,5.3512749786932545e-14,0.0031372620286350683,0.013007581209878827,0.0364476633376839,0.08641319874505005
210129_raw_BALPBMC,1,523041,jl,0.5181538381474498,5,2.220446049250313e-16,0.004961886491674533,0.01992128070426613,0.05665722252727998,0.13419748473679272
210129_raw_BALPBMC,1,523041,jl,0.5181538381474498,6,0.0,0.007583570868815587,0.029554797463393123,0.08761838794436352,0.20766704127401425
210129_raw_BALPBMC,1,523041,jl,0.5181538381474498,7,1.5132339825640884e-13,0.010882625138223662,0.04264305614716257,0.13463926956009997,0.32027286032352953
210129_raw_BALPBMC,1,523041,jl,0.5181538381474498,8,4.305444889496357e-13,0.015236259412242742,0.06225525657657727,0.24098757958361347,0.579600357577813
210129_raw_BALPBMC,1,523041,jl,0.5181538381474498,9,6.683542608243442e-14,0.02106565596587706,0.0891179996222014,0.5573049664345179,1.3616499528124009
210129_raw_BALPBMC,1,523041,jl,0.5181538381474498,10,1.4432899320127035e-14,0.02818749461715786,0.12333747547787238,1.0010954198444273,1.9999999999958624
210129_raw_BALPBMC,1,523041,jl,0.5181538381474498,11,1.500022328571049e-12,0.03736543328406197,0.1671452503923559,1.342811834091743,1.9999999999998372
210129_raw_BALPBMC,1,523041,jl,0.5181538381474498,12,9.481304630298837e-13,0.05020408345690258,0.21857176803034262,1.6293537288167512,1.999999999999642
210129_raw_BALPBMC,1,523041,jl,0.5181538381474498,13,3.8324898810060404e-13,0.0669553207062128,0.27960383706371544,1.7844406182154549,1.9999999999999298
210129_raw_BALPBMC,1,523041,jl,0.5181538381474498,14,5.943023850818463e-12,0.08608679546432108,0.355636974745181,1.8585506303689265,1.999999999999403
210129_raw_BALPBMC,1,523041,jl,0.5181538381474498,15,5.1981752235974454e-12,0.10663966847686535,0.4769368530420147,1.8964904485828062,1.9999999999999782
210129_raw_BALPBMC,1,523041,jl,0.5181538381474498,16,1.5513146323087312e-12,0.12607592189669925,0.6507845556720948,1.9109871932889606,1.9999999999999518
210129_raw_BALPBMC,1,523041,jl,0.5181538381474498,17,6.134093233356452e-12,0.14403737123006388,0.7830424237744359,1.9201650977653382,1.9999999999991114
210129_raw_BALPBMC,1,523041,jl,0.5181538381474498,18,1.591504705800162e-12,0.16360620981996768,0.8712942453744219,1.9269659662424437,1.999999999999868
210129_raw_BALPBMC,1,523041,jl,0.5181538381474498,19,7.406397717346636e-11,0.1875450821769832,0.9357304823466212,1.9318020607498374,1.9999999999993339
210129_raw_BALPBMC,1,523041,jl,0.5181538381474498,20,1.5491496974107122e-11,0.21686143083252785,0.9991125428633767,1.9355994236424412,1.999999999999923
210129_raw_BALPBMC,1,523041,jl,0.5181538381474498,21,1.2126966097980585e-12,0.25313302317314584,1.0600617923131903,1.9379434141262963,1.9999999999999933
210129_raw_BALPBMC,1,523041,jl,0.5181538381474498,22,1.7013057629355899e-12,0.2967388861047155,1.1190836047543617,1.938876190002627,1.9999999999994047
210129_raw_BALPBMC,1,523041,jl,0.5181538381474498,23,2.220446049250313e-16,0.3576121477471313,1.1785449481267833,1.939227470119396,1.9999999999909774
210129_raw_BALPBMC,1,523041,jl,0.5181538381474498,24,7.632405818469579e-11,0.4282090895217099,1.2330921863177773,1.9386960506837998,1.9999999999998277
210129_raw_BALPBMC,1,523041,jl,0.5181538381474498,25,7.821732150858907e-11,0.4915381346800475,1.2852637662569564,1.9365649228497248,1.9999999999998872
210129_raw_BALPBMC,1,523041,jl,0.5181538381474498,26,3.5357439198691054e-10,0.5529292171289222,1.3464740863264868,1.9350614388223888,1.9999999999995404
210129_raw_BALPBMC,1,523041,jl,0.5181538381474498,27,8.03612731914427e-12,0.6101203403903399,1.3982848036063338,1.932355267547058,1.9999999999999984
210129_raw_BALPBMC,1,523041,jl,0.5181538381474498,28,6.120981499435629e-11,0.666166551529655,1.4456401929765506,1.9285284053868765,1.9999999999977351
210129_raw_BALPBMC,1,523041,jl,0.5181538381474498,29,2.0656032440058425e-11,0.7137263338296849,1.4729453820341156,1.923960356405145,1.9999999999852383
210129_raw_BALPBMC,1,523041,jl,0.5181538381474498,30,2.715285774002041e-10,0.7499935214293634,1.4875055344050385,1.9168518232839737,1.9999999999996856
210129_raw_BALPBMC,1,523041,jl,0.5181538381474498,31,1.7834689280959992e-10,0.7837391421736872,1.4953120624937042,1.9097535075309902,1.9999999999999254
210129_raw_BALPBMC,1,523041,jl,0.5181538381474498,32,4.962602551117357e-10,0.8056475905369691,1.4932030474548421,1.9008050612677438,1.9999999999981881
210129_raw_BALPBMC,1,523041,jl,0.5181538381474498,33,6.837175270391072e-11,0.8177357532992897,1.4812689593749866,1.88909087919007,1.9999999999982667
210129_raw_BALPBMC,1,523041,jl,0.5181538381474498,34,1.2132228555117308e-10,0.8214659340554162,1.4685309209613844,1.8756373795502825,1.9999999999999998
210129_raw_BALPBMC,1,523041,jl,0.5181538381474498,35,1.9779056170676768e-10,0.8185815655375468,1.4571064232895168,1.8621613992314665,1.9999999999966285
210129_raw_BALPBMC,1,523041,jl,0.5181538381474498,36,1.3329826020758162e-8,0.8124746007532,1.4374420871719527,1.8475212917954331,1.9999999999996714
210129_raw_BALPBMC,1,523041,jl,0.5181538381474498,37,2.1894764778984666e-8,0.8047759397913301,1.4208519206981864,1.8338818132110553,1.9999999999994977
210129_raw_BALPBMC,1,523041,jl,0.5181538381474498,38,1.845777530817827e-9,0.7914010724086512,1.4011402551436154,1.819478617194129,1.999999999999574
210129_raw_BALPBMC,1,523041,jl,0.5181538381474498,39,9.511065157674636e-9,0.7771333826296396,1.3788294352997061,1.806632000853575,2.0
210129_raw_BALPBMC,1,523041,jl,0.5181538381474498,40,3.701167483605161e-9,0.754543432499007,1.3482159005243703,1.7920928566403522,1.9999999999800735
210129_raw_BALPBMC,1,523041,jl,0.5181538381474498,41,1.0193907740152497e-7,0.7355941489563702,1.3141313818812748,1.7767907761448298,1.9999999999991418
210129_raw_BALPBMC,1,523041,jl,0.5181538381474498,42,9.937571421314573e-8,0.7105731038638999,1.2721840314038064,1.7576972855204072,1.9999999999970717
210129_raw_BALPBMC,1,523041,jl,0.5181538381474498,43,3.147126936831057e-8,0.6906016861238231,1.22471881717265,1.732823157456971,1.9999999999997335
210129_raw_BALPBMC,1,523041,jl,0.5181538381474498,44,1.6992504292545618e-7,0.6733060013545893,1.1797961243158261,1.6978687162437136,1.9999999999021694
210129_raw_BALPBMC,1,523041,jl,0.5181538381474498,45,5.484755727369617e-8,0.6649818460923307,1.1544302290169388,1.6542833698738582,1.9999999999548443
210129_raw_BALPBMC,1,523041,jl,0.5181538381474498,46,1.704633847410264e-7,0.6742690764557633,1.1617879762850185,1.6131704756779384,1.9999999999809155
210129_raw_BALPBMC,1,523041,jl,0.5181538381474498,47,1.3737370820887662e-6,0.7283641745375729,1.2345878955311482,1.6065263062338666,1.999999999988062
210129_raw_BALPBMC,1,523041,jl,0.5181538381474498,48,6.935032412280773e-5,0.8665297102382455,1.363084452361632,1.6186455154177128,1.9999999996313325
210129_raw_BALPBMC,1,523041,jl,0.5181538381474498,49,0.48299082676424354,1.1636072121021483,1.4468089110313263,1.6173518351253058,1.9999999785244738
210129_raw_BALPBMC,1,523041,jl,0.5181538381474498,50,0.9257396439779702,1.3158584569993226,1.4570062641696842,1.5759534537498885,1.966091566193343
3k,1,2700,py,0.1932610394623531,1,0.0,0.00014007405459248723,0.0008091594880629271,0.0029407314138019114,0.007140945888289729
3k,1,2700,py,0.1932610394623531,2,1.8474111129762605e-13,0.0005339692391060913,0.0027188450846291623,0.009028630256551207,0.021767028642662334
3k,1,2700,py,0.1932610394623531,3,1.1270651079087202e-11,0.0011654614096818783,0.0062927738983187265,0.019718429265582316,0.04754537372882728
3k,1,2700,py,0.1932610394623531,4,2.261746345766369e-12,0.0022390196478392355,0.011520858907971276,0.03388233550204536,0.08133962707257647
3k,1,2700,py,0.1932610394623531,5,1.993267773059415e-10,0.0035872610537528438,0.017113413423207602,0.05046978623298504,0.12076974087109005
3k,1,2700,py,0.1932610394623531,6,3.88233889481171e-12,0.005118978661884044,0.023185875075745543,0.0719289148858629,0.17210918872257108
3k,1,2700,py,0.1932610394623531,7,2.0502932684962616e-11,0.00672958194125628,0.030183065146918042,0.09476631277012704,0.2267804020864056
3k,1,2700,py,0.1932610394623531,8,1.924571613187709e-12,0.008712247355765257,0.03760419874512588,0.12339837636919182,0.2953024999513414
3k,1,2700,py,0.1932610394623531,9,1.1298573188156524e-10,0.011198305499101058,0.04691296780191856,0.1601160506304904,0.38348955430161835
3k,1,2700,py,0.1932610394623531,10,7.444378447019062e-12,0.013725608280968138,0.057884285665541935,0.20862565120243215,0.500871310670389
3k,1,2700,py,0.1932610394623531,11,3.3206770666538432e-12,0.01695571317109379,0.07368946189496606,0.2919581123782098,0.7044541165582814
3k,1,2700,py,0.1932610394623531,12,2.74129385857691e-10,0.021181609276079233,0.0942106425102055,0.4010323263114153,0.9707276607051143
3k,1,2700,py,0.1932610394623531,13,4.1820213958487784e-11,0.02754154140484899,0.12481410208678745,0.5121734272447156,1.2390003325185803
3k,1,2700,py,0.1932610394623531,14,1.2531753412758917e-11,0.034301485717152524,0.15836314762612058,0.5970561039658749,1.4408236093812132
3k,1,2700,py,0.1932610394623531,15,1.767531676577505e-10,0.041990601447605136,0.21133131030407026,0.6545478072625183,1.5731308401111965
3k,1,2700,py,0.1932610394623531,16,8.107423621339649e-10,0.05317715817063984,0.271567817979319,0.7119875943734626,1.7000057993707394
3k,1,2700,py,0.1932610394623531,17,2.3314683517128287e-15,0.07088109518710284,0.3425388818115862,0.7532285916780324,1.7766737116165245
3k,1,2700,py,0.1932610394623531,18,4.789613150535388e-12,0.09072835985199346,0.4077243977824798,0.8104100709133338,1.8889672299614348
3k,1,2700,py,0.1932610394623531,19,3.3033287216710505e-10,0.1116528865435471,0.45132869808037535,0.8449824636800796,1.9444472695873467
3k,1,2700,py,0.1932610394623531,20,2.095362550136315e-9,0.1465249931730518,0.5060648981406473,0.9006065538225254,1.9999999992046384
3k,1,2700,py,0.1932610394623531,21,8.865972400684541e-10,0.173932650510093,0.5347431440905674,0.925927033333623,1.9999991355090383
3k,1,2700,py,0.1932610394623531,22,1.1873901861747527e-10,0.19344783279423472,0.5577711626203474,0.9549296651968084,1.9999987964520944
3k,1,2700,py,0.1932610394623531,23,1.6016467041524152e-9,0.21536913003281555,0.5843120721136279,0.979893321516114,1.9999998479508645
3k,1,2700,py,0.1932610394623531,24,1.3149370481357892e-11,0.23065251662507502,0.6027986016779114,1.0017341713844183,1.9999999757801787
3k,1,2700,py,0.1932610394623531,25,6.538769525832322e-12,0.24122719973559514,0.6202278440015176,1.010597652427853,1.9999999369286963
3k,1,2700,py,0.1932610394623531,26,2.1506274539007109e-10,0.24594824349246125,0.6322649879572542,1.0184248865672745,1.9999996381591214
3k,1,2700,py,0.1932610394623531,27,3.077604726620109e-9,0.25251808833457856,0.6415462800189052,1.0298737374075424,1.9999999705582088
3k,1,2700,py,0.1932610394623531,28,1.486539780160001e-9,0.24535977712331392,0.6482480317085322,1.0305886329246974,1.9999999992749515
3k,1,2700,py,0.1932610394623531,29,4.0439052106933104e-10,0.2403644754892602,0.6505026097745901,1.022497407602793,1.9999999962098434
3k,1,2700,py,0.1932610394623531,30,2.769724449791511e-10,0.22756807471267038,0.6539427367504886,1.022230575854058,1.9999996492677163
3k,1,2700,py,0.1932610394623531,31,9.86556392135185e-11,0.21799356500264144,0.6564188532800062,1.0121739332879278,1.9999999932898733
3k,1,2700,py,0.1932610394623531,32,1.319389042464536e-12,0.20272116548154273,0.6565696341348143,1.0095317022631076,1.9999998137829362
3k,1,2700,py,0.1932610394623531,33,7.916381994377275e-10,0.177397074661776,0.6374760495704206,0.9921681644361271,1.9999999892248512
3k,1,2700,py,0.1932610394623531,34,1.3552936550809136e-11,0.16132480956074724,0.6202954820981854,0.9765611468840562,1.9999998714269065
3k,1,2700,py,0.1932610394623531,35,3.0841773579481924e-11,0.1397798532514959,0.576853688348508,0.959115840682878,1.999999998763628
3k,1,2700,py,0.1932610394623531,36,1.185717191098945e-9,0.11809467777372973,0.5390371750636735,0.9360990987331469,1.9999998050787147
3k,1,2700,py,0.1932610394623531,37,8.899958547914366e-10,0.09851092823581031,0.4497769720979241,0.90505851845269,1.9999999496683718
3k,1,2700,py,0.1932610394623531,38,1.4545031845614176e-12,0.08572108124295685,0.4008452944224842,0.8806324677096583,1.9999999960435169
3k,1,2700,py,0.1932610394623531,39,1.1187448745175743e-9,0.0714495983100718,0.32644377053787765,0.8482111510140078,1.9999999981067287
3k,1,2700,py,0.1932610394623531,40,2.1146540074568065e-10,0.060674944772399764,0.2664285412619274,0.8128630162743977,1.941014932120534
3k,1,2700,py,0.1932610394623531,41,3.646061230710984e-10,0.05043533704321246,0.22192428043729062,0.786188857361861,1.889729412747184
3k,1,2700,py,0.1932610394623531,42,1.2207923560936251e-10,0.043980377299801976,0.18463884685414522,0.7527920770741963,1.8155258014180915
3k,1,2700,py,0.1932610394623531,43,1.329080179246489e-10,0.035900500703368365,0.1500681044531188,0.7044190367861296,1.7070054390202833
3k,1,2700,py,0.1932610394623531,44,9.007794510296208e-11,0.03074849837610305,0.1239090857743882,0.5758863324601329,1.3935083791186367
3k,1,2700,py,0.1932610394623531,45,5.784727141744384e-10,0.025637631083216372,0.10270875835736959,0.37031127736376335,0.8872547168570416
3k,1,2700,py,0.1932610394623531,46,2.358879758190824e-11,0.021807109729429897,0.08529313374446623,0.26494271555234084,0.6295335871509131
3k,1,2700,py,0.1932610394623531,47,1.1397027765980283e-10,0.01693143063968436,0.06893337695745971,0.19328146193118778,0.4576537824403557
3k,1,2700,py,0.1932610394623531,48,1.1224354778960333e-12,0.013718050220338784,0.054929167753039576,0.14996526030681356,0.3543205193863147
3k,1,2700,py,0.1932610394623531,49,1.6294854354725885e-11,0.009987355022662459,0.041665074030279636,0.11297779965763877,0.26746067863134904
3k,1,2700,py,0.1932610394623531,50,5.880851361439454e-13,0.004833233614687127,0.023194874845080427,0.07103065385439333,0.17030998011644816
3k,1,2700,R,0.6371359363964709,1,0.0,0.0001077757422154324,0.0006808403319336076,0.002668704028283231,0.006509947578243747
3k,1,2700,R,0.6371359363964709,2,1.220135104063047e-13,0.0003058715842823023,0.001720313222859371,0.006210323204729473,0.015066713072684701
3k,1,2700,R,0.6371359363964709,3,8.067990719951013e-13,0.00043081918023468724,0.0026729298984263794,0.009009551244390845,0.021876782592050614
3k,1,2700,R,0.6371359363964709,4,1.2223333456518048e-11,0.0005988157222370782,0.0036174682994806195,0.01141866914346068,0.027644638629963136
3k,1,2700,R,0.6371359363964709,5,3.040123708331066e-12,0.0008038593325202514,0.004454117341086139,0.013522952867843552,0.032601524699126805
3k,1,2700,R,0.6371359363964709,6,9.907963338662285e-12,0.0009609327585060612,0.005160866818814114,0.015226032410595391,0.036619365622894584
3k,1,2700,R,0.6371359363964709,7,1.4996892616636615e-12,0.0010956438023322912,0.00572310318508662,0.01719815747178477,0.04135099740035353
3k,1,2700,R,0.6371359363964709,8,5.278000259067994e-13,0.0013435515530783038,0.006669839262023913,0.019126818004047252,0.04578926858837229
3k,1,2700,R,0.6371359363964709,9,4.862665825555723e-12,0.0015774539144584043,0.007587453244239706,0.02168594417511538,0.051844854398110485
3k,1,2700,R,0.6371359363964709,10,3.366529277570862e-12,0.0017664608887041355,0.008243980784350957,0.023702692739258513,0.05660226173283944
3k,1,2700,R,0.6371359363964709,11,2.402966714498689e-12,0.001986664949614303,0.009276532111545444,0.027291980191692544,0.06524150816750185
3k,1,2700,R,0.6371359363964709,12,1.1401990462900358e-12,0.0022269714894109782,0.010184048154261771,0.030536005405394917,0.0729854350167477
3k,1,2700,R,0.6371359363964709,13,4.894862293269853e-12,0.002680698422031891,0.011975369467961294,0.037258870285124646,0.08906110545754797
3k,1,2700,R,0.6371359363964709,14,1.780797731498751e-12,0.0030415328332386027,0.01380222916682805,0.046150251950195065,0.10986059593267727
3k,1,2700,R,0.6371359363964709,15,1.099120794378905e-13,0.0034826241266942004,0.01580373391628387,0.06304029370413144,0.15188348731141577
3k,1,2700,R,0.6371359363964709,16,8.874700974104144e-11,0.003833818570673664,0.018267234082630868,1.6994167373571063,1.9999999332905984
3k,1,2700,R,0.6371359363964709,17,1.684763439868675e-11,0.00449277393652292,0.02213535720831017,1.8355350484771757,1.9999996250689902
3k,1,2700,R,0.6371359363964709,18,1.4865886299730846e-13,0.005318258180508462,0.02637231163693099,1.8601820211985804,1.9999999825177954
3k,1,2700,R,0.6371359363964709,19,5.0085380287612224e-11,0.006257789166767003,0.03275990674610174,1.8766583380205937,1.9999999990742352
3k,1,2700,R,0.6371359363964709,20,4.1279202278587945e-12,0.007081260226498576,0.040820597347457244,1.881981485531143,1.9999999983823842
3k,1,2700,R,0.6371359363964709,21,2.588596004216015e-12,0.008562394476258728,0.055237060008158645,1.8904846833105242,1.999999984118533
3k,1,2700,R,0.6371359363964709,22,4.418687638008123e-14,0.010158847747442912,0.15435759712602581,1.8965334863686045,1.9999999975031648
3k,1,2700,R,0.6371359363964709,23,3.3222313788883184e-12,0.012405852341069834,0.3731433911763292,1.9016317451599156,1.9999999977987326
3k,1,2700,R,0.6371359363964709,24,2.8313795752410442e-11,0.014731550294911133,1.7004610383617789,1.905207470316472,1.9999999917716567
3k,1,2700,R,0.6371359363964709,25,1.7659984585804978e-11,0.019014126609679827,1.7667244638811952,1.9079415495632739,1.9999999940214108
3k,1,2700,R,0.6371359363964709,26,6.799649732158741e-11,0.023541389610227448,1.7907292616148898,1.9108858435408655,1.999999999269642
3k,1,2700,R,0.6371359363964709,27,5.290039517547029e-10,0.027564042315132986,1.7994026476461664,1.9116976753324764,1.9999999997374778
3k,1,2700,R,0.6371359363964709,28,9.203737771912301e-11,0.03776210535864877,1.8153453987254573,1.9146686343105221,1.9999999994172453
3k,1,2700,R,0.6371359363964709,29,3.167930362479865e-10,0.04888980555971012,1.820209939272793,1.9156604708181164,1.999999999681354
3k,1,2700,R,0.6371359363964709,30,1.5648526918710104e-10,0.07304314313540294,1.8280888002789273,1.9189845114000255,1.9999999992357442
